Categoria,Modelo,Marca,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Cor,Portas,Final de placa,CEP,Município,Bairro,url,Direção,Tipo de veículo
"Carros, vans e utilitários",PEUGEOT 206 FELINE 1.4/ 1.4 FLEX 8V 5P,PEUGEOT,2005,19000044,1.4,Gasolina,Manual,Preto,4 portas,0,89245000,Araquari,,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/peugeot-206-898781648,Hidráulica,Hatch
"Carros, vans e utilitários",FORD FUSION SEL 2.5 16V 173CV AUT.,FORD,2012,112000,2.0 - 2.9,Gasolina,Automático,Branco,4 portas,6,89163053,Rio do Sul,Canta Galo,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/ford-fusion-sel-2-5-automatico-2012-completo-878800147,Hidráulica,Sedã
"Carros, vans e utilitários",RENAULT DUSTER,RENAULT,2020,38684,,Flex,Manual,Prata,4 portas,5,89239100,Joinville,Pirabeiraba (Pirabeiraba),https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/renault-duster-oroch-2-0-dynamique-oroch-881445635,Hidráulica,
"Carros, vans e utilitários",HYUNDAI CRETA PRESTIGE 2.0 16V FLEX AUT.,HYUNDAI,2021,2700,2.0 - 2.9,Flex,Automático,Prata,4 portas,6,88708220,Tubarão,Vila Esperança,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-creta-prestige-so-2-700km-nova-2021-898084217,Elétrica,SUV
"Carros, vans e utilitários",PEUGEOT 207 XR 1.4 FLEX 8V 5P,PEUGEOT,2012,78900,1.4,Flex,Manual,Cinza,4 portas,9,88117291,São José,Barreiros,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/score-baixo-financiamento-pequena-entrada-leia-o-anuncio-878575718,Hidráulica,Hatch
"Carros, vans e utilitários",FIAT DOBLO ADV/ADV TRYON/LOCKER 1.8 FLEX,FIAT,2012,0,1.8,Flex,Manual,Branco,4 portas,4,89110527,Gaspar,,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/doblo-adventure-locker-890744836,Hidráulica,Van/Utilitário
"Carros, vans e utilitários",PEUGEOT 308 ALLURE 2.0 FLEX 16V 5P AUT.,PEUGEOT,2013,61000,2.0 - 2.9,Flex,Automático,Branco,4 portas,2,89900000,São Miguel do Oeste,,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/peugeot-308-allure-automatico-teto-panoramico-baixa-quilometragem-898489030,Hidráulica,Hatch
"Carros, vans e utilitários",PEUGEOT 207 XR 1.4 FLEX 8V 5P,PEUGEOT,2011,96000,1.4,Flex,Manual,Branco,4 portas,1,88085001,Florianópolis,Capoeiras,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-207-xr-1-4-16v-881528945,Hidráulica,Passeio
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX CONNECT 1.6 FLEX 8V 5P,VW - VOLKSWAGEN,2022,0,,Flex,Manual,,4 portas,,88070101,Florianópolis,Capoeiras,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fox-2021-2022-1-6-msi-total-flex-connect-4p-manual-890676739,,Passeio
"Carros, vans e utilitários",FORD FIESTA SE STYLE 1.6 16V FLEX MEC. 5P,FORD,2017,50025,1.6,Flex,Manual,Branco,4 portas,7,88130600,Palhoça,Ponte do Imaruim,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiesta-se-1-6-completo-ano-2017-com-50mil-km-892175884,Hidráulica,Hatch
"Carros, vans e utilitários",FORD ECOSPORT FREESTYLE 1.5 12V FLEX 5P AUT.,FORD,2019,20390,1.5,Flex,Automático,Branco,4 portas,8,89251201,Jaraguá do Sul,Centro,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/ecosport-fsl-1-5-at-2019-852190413,Elétrica,SUV
"Carros, vans e utilitários",PEUGEOT 208 GRIFFE 1.6 FLEX 16V 5P AUT.,PEUGEOT,2020,9175,1.6,Flex,Automático,Vermelho,4 portas,3,88304000,Itajaí,São João,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/208-griffe-automatico-c-9-175-km-878197581,Elétrica,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO 1.6 MSI FLEX 16V 5P,VW - VOLKSWAGEN,2020,53000,1.6,Flex,Manual,Cinza,4 portas,7,88048000,Florianópolis,Costeira do Pirajubaé,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/polo-1-6-msi-flex-16v-5p-869911346,Hidráulica,Hatch
"Carros, vans e utilitários",GM - CHEVROLET SPIN LT 1.8 8V ECONO.FLEX 5P MEC.,GM - CHEVROLET,2014,1111111,1.8,Flex,Manual,Prata,4 portas,2,88101290,São José,Campinas,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/spin-lt-1-8-2014-mec-5-lug-878404249,Hidráulica,Hatch
"Carros, vans e utilitários",JEEP RENEGADE 1.8 4X2 FLEX 16V MEC.,JEEP,2017,56000,,Flex,Automático,,4 portas,4,88900000,Araranguá,,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renegade-2017-2017-1-8-16v-flex-4p-automatico-885561725,,Passeio
"Carros, vans e utilitários",FIAT DOBLO ESSENCE 1.8 FLEX 16V 5P,FIAT,2020,41000,1.4,Flex,Manual,Prata,4 portas,1,88103800,São José,Praia Comprida,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/doblo-essence-1-8-flex-16v-5p-863742146,Elétrica,Van/Utilitário
"Carros, vans e utilitários",GM - CHEVROLET CRUZE,GM - CHEVROLET,2017,55920,,Flex,Automático,Cinza,4 portas,9,89010207,Blumenau,Centro,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-cruze-ltz-1-4-turbo-at-881549966,Hidráulica,
"Carros, vans e utilitários",NISSAN FRONTIER SL CD 4X4 2.5TB DIESEL AUT,NISSAN,2013,196000,2.0 - 2.9,Diesel,Automático,Preto,4 portas,7,89254195,Jaraguá do Sul,Três Rios do Sul,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/frontier-2013-sl-898780142,Hidráulica,Pick-up
"Carros, vans e utilitários",HYUNDAI CRETA PULSE 1.6 16V FLEX AUT.,HYUNDAI,2018,0,1.6,Flex,Automático,Branco,4 portas,1,89035401,Blumenau,Vila Nova,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/hyundai-creta-1-6-pulse-895433499,Hidráulica,SUV
"Carros, vans e utilitários",CITROEN AIRCROSS GLX ATACAMA 1.6 FLEX 16V 5P AUT,CITROEN,2014,86000,1.6,Flex,Automático,Vermelho,4 portas,2,88495000,Garopaba,,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/citroen-aircross-898780120,Hidráulica,SUV
"Carros, vans e utilitários",GM - CHEVROLET AGILE LTZ 1.4 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,2011,114350,1.4,Flex,Manual,Prata,4 portas,9,88905034,Araranguá,Alto Feliz,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/agile-ltz-ano-2011-898779852,Hidráulica,Hatch
"Carros, vans e utilitários",GM - CHEVROLET JOY HATCH 1.0 8V FLEX 5P MEC,GM - CHEVROLET,2020,47714,,Flex,Manual,,4 portas,7,88306025,Itajaí,Fazendinha,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-joy-2019-2020-1-0-spe4-flex-manual-868874721,,Passeio
"Carros, vans e utilitários",FORD FIESTA TIT./TIT.PLUS 1.6 16V FLEX AUT.,FORD,2015,64000,1.6,Flex,Automático,Branco,4 portas,,88032005,Florianópolis,Saco Grande,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/new-fiesta-1-6-2015-automatico-completo-baixa-km-888489594,Elétrica,Hatch
"Carros, vans e utilitários",FORD KA+ SEDAN 1.5 SEL 16V FLEX 4P,FORD,2015,88000,1.5,Flex,Manual,Branco,4 portas,2,89253428,Jaraguá do Sul,Jaraguá Esquerdo,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/ka-sedan-2015-unico-dono-898779642,Elétrica,Sedã
"Carros, vans e utilitários",VW - VOLKSWAGEN SPACEFOX COMFORTLINE 1.6 MI T.FLEX 8V 5P,VW - VOLKSWAGEN,2015,95000,1.6,Flex,Manual,Branco,4 portas,6,88804300,Criciúma,Santa Bárbara,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/spacefox-comfortline-1-6-2015-888826978,Hidráulica,Passeio
"Carros, vans e utilitários",LAND ROVER FREELANDER2 SI4 SE 2.0 240CV AUT. 5P,LAND ROVER,2013,118000,2.0 - 2.9,Flex,Automático,Branco,4 portas,4,88103800,São José,Praia Comprida,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/land-rover-frelander-2-se-impecavel-aceito-troca-850898627,Hidráulica,Sedã
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO CL/ SUMMER 1.8 MI E 1.8,VW - VOLKSWAGEN,1995,80000,,,Manual,Verde,2 portas,,88020301,Florianópolis,Centro,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/saveiro-turbo-1-8-898780429,Hidráulica,Van/Utilitário
"Carros, vans e utilitários",HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,2018,47000,1.0,Flex,Manual,Cinza,,8,89202250,Joinville,Bucarein,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/hb20-comfort-2018-898779528,Hidráulica,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE 1.6/1.6 CITY  MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,2012,138000,1.6,Flex,Manual,Prata,4 portas,1,89210795,Joinville,Itaum,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-voyage-i-motion-1-6-8v-863203862,Hidráulica,Passeio
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL CITY (TREND)/TITAN 1.0 T. FLEX 8V 4P,VW - VOLKSWAGEN,2012,95000,1.0,Flex,Manual,Branco,4 portas,8,88495000,Garopaba,,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vw-gol-1-0-g4-2012-completo-882110178,Hidráulica,Hatch
"Carros, vans e utilitários",CITROEN C3,CITROEN,2016,90404,,Flex,Manual,Branco,4 portas,6,88130600,Palhoça,Ponte do Imaruim,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/citroen-c3-1-5-tendance-891890241,Hidráulica,
"Carros, vans e utilitários",HYUNDAI IX35 2.0 16V 170CV 2WD/4WD AUT.,HYUNDAI,2013,127000,2.0 - 2.9,Gasolina,Automático,Branco,4 portas,2,89070200,Blumenau,Badenfurt,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/linda-ix35-2013-branca-automatico-impecavel-880391344,Hidráulica,SUV
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX 1.0 MI TOTAL FLEX 8V 3P,VW - VOLKSWAGEN,2012,100,1.0,Flex,Manual,Prata,4 portas,,88372100,Navegantes,Meia Praia,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/fox-completo-1-0-898779829,Hidráulica,Hatch
"Carros, vans e utilitários",HONDA CITY SEDAN EXL 1.5 FLEX  16V 4P AUT.,HONDA,2021,0,,Flex,Automático,,4 portas,,89219025,Joinville,Costa e Silva,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/city-2020-2021-1-5-exl-16v-flex-4p-automatico-812752024,,Passeio
"Carros, vans e utilitários",FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CD,FIAT,2012,200000,,,,Preto,2 portas,3,88540000,Otacílio Costa,,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-898779632,,
"Carros, vans e utilitários",TOYOTA 1.8 GLI UPPER 16V FLEX 4P AUTOMATICO,TOYOTA,2019,46877,,Flex,Automático,,4 portas,1,89237007,Joinville,Vila Nova,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/corolla-2019-2019-1-8-gli-upper-16v-flex-4p-automatico-875065033,,Passeio
"Carros, vans e utilitários",GM - CHEVROLET OPALA 2.5 ESPECIAL 8V/ 4P / MANUAL,GM - CHEVROLET,1975,89000,2.0 - 2.9,Gasolina,Manual,Azul,4 portas,,88020301,Florianópolis,Centro,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/opala-colecionador-898779335,Mecânica,Antigo
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE 1.6/1.6 CITY  MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,2013,101000,,Flex,Manual,,4 portas,2,88101201,São José,Campinas,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/voyage-2012-2013-1-6-mi-8v-flex-4p-manual-882526610,,Passeio
"Carros, vans e utilitários",FIAT PALIO WEEKEND ELX 1.4 MPI FIRE FLEX 8V,FIAT,2007,135000,1.4,Flex,Manual,Prata,4 portas,5,88495000,Garopaba,,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-week-1-4-elx-2007-completa-870713078,Hidráulica,Sedã
"Carros, vans e utilitários",HYUNDAI HB20,HYUNDAI,2017,60000,,Flex,Automático,Preto,,2,88102700,São José,Kobrasol,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-6-at-comf-898779182,Hidráulica,
"Carros, vans e utilitários",PEUGEOT 5008 GRIFFE PACK 1.6 TURBO 16V 5P AUT.,PEUGEOT,2018,60524,,Gasolina,Automático,,4 portas,4,89052000,Blumenau,Itoupava Norte,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/peugeot-5008-griffe-pack-1-6-thp-16v-at6-prata-2018-2019-894052937,,SUV
"Carros, vans e utilitários",FIAT PALIO EX 1.0 MPI 2P,FIAT,1999,204000,1.0,Gasolina,Manual,Prata,2 portas,1,88745000,Capivari de Baixo,,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-ou-troco-por-moto-898779173,Mecânica,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK CS2.0 16V/S2.0 16V TDI 4X4 DIESEL,VW - VOLKSWAGEN,2014,87000,2.0 - 2.9,Diesel,Manual,Prata,,9,89814010,Chapecó,Centro,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/amarok-cs-2014-4x4-140-cv-manual-diesel-2-0-turbo-898778519,Hidráulica,Pick-up
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL TRENDLINE 1.0 T.FLEX 8V 5P,VW - VOLKSWAGEN,2017,130,1.0,Flex,Manual,Branco,,6,88025380,Florianópolis,Agronômica,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-trendiline-2017-g7-completo-889482442,Hidráulica,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO 1.0 FLEX 12V 5P,VW - VOLKSWAGEN,2020,41200,,Flex,Automático,,4 portas,5,88101201,São José,Campinas,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/polo-2019-2020-1-0-200-tsi-comfortline-automatico-891079525,,Passeio
"Carros, vans e utilitários",TROLLER T-4 4X4 3.2 20V TDI CAP. RÍGIDA DIESEL,TROLLER,2019,24000,3.0 - 3.9,Diesel,Automático,Amarelo,2 portas,5,89280079,São Bento do Sul,Centro,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/troller-890390590,Hidráulica,SUV
"Carros, vans e utilitários",NISSAN KICKS SL 1.6 16V FLEXSTAR 5P AUT.,NISSAN,2020,20000,,Flex,Automático,,4 portas,8,89270000,Guaramirim,,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/kicks-2019-2020-1-6-16v-flexstart-sl-4p-xtronic-887101247,,Passeio
"Carros, vans e utilitários",FIAT UNO WAY 1.0 EVO FIRE FLEX 8V 5P,FIAT,2011,143792,1.0,Flex,Manual,Preto,4 portas,6,88102500,São José,Kobrasol,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-way-1-0-8v-flex-4p-1-0-892920183,,Passeio
"Carros, vans e utilitários",FORD FIESTA,FORD,2014,82000,,Flex,Manual,Preto,4 portas,5,89190000,Taió,,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-1-6-se-859086114,Mecânica,
"Carros, vans e utilitários",FORD KA 1.5 16V FLEX 5P,FORD,2019,27500,,Flex,Automático,,4 portas,3,88101201,São José,Campinas,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ka-2018-2019-1-5-ti-vct-flex-se-plus-automatico-894030556,,Passeio
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,2007,180000,,Flex,,Preto,4 portas,8,88117020,São José,Barreiros,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corsa-classic-2007-898778117,Mecânica,Sedã
"Carros, vans e utilitários",RENAULT FLUENCE SED. DYNAMIQUE 2.0 16V FLEX MEC.,RENAULT,2014,79000,,Flex,Automático,,4 portas,0,88101201,São José,Campinas,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fluence-2013-2014-2-0-dynamique-16v-flex-4p-automatico-894463552,,Passeio
"Carros, vans e utilitários",GM - CHEVROLET ASTRA ADVANTAGE 2.0 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,2010,148000,2.0 - 2.9,Flex,Manual,Preto,4 portas,7,89287590,São Bento do Sul,Boehmerwald,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/astra-advantage-2010-898777943,Hidráulica,Sedã
"Carros, vans e utilitários",FORD ECOSPORT,FORD,2012,99000,,Flex,Manual,Preto,4 portas,9,88130600,Palhoça,Ponte do Imaruim,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-freestyle-848874043,Mecânica,
"Carros, vans e utilitários",FORD FUSION TITANIUM 2.0 GTDI ECO. AWD AUT.,FORD,2016,78000,2.0 - 2.9,Gasolina,Automático,Branco,4 portas,7,89707015,Concórdia,Nazaré,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/ford-fusion-titanium-2-0-awd-eco-ano-2016-turbo-automatico-888755577,Hidráulica,Sedã
"Carros, vans e utilitários",TOYOTA YARIS XLS 1.5 FLEX 16V 5P AUT.,TOYOTA,2019,44000,,,Automático,Prata,4 portas,,88900015,Araranguá,Centro,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/yaris-xls-866267141,,
"Carros, vans e utilitários",VW - VOLKSWAGEN VIRTUS,VW - VOLKSWAGEN,2019,36585,,Flex,Automático,Preto,4 portas,5,88330003,Balneário Camboriú,Centro,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-virtus-1-6-msi-at6-891348752,Elétrica,
"Carros, vans e utilitários",FIAT ARGO,FIAT,2020,15859,,Flex,Manual,Branco,4 portas,2,88330003,Balneário Camboriú,Centro,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-drive-1-0-6v-891100742,Elétrica,
"Carros, vans e utilitários",RENAULT SYMBOL EXPRESSION HI-FLEX 1.6 16V 4P,RENAULT,2010,110000,1.6,Flex,Manual,Prata,4 portas,2,89207300,Joinville,Guanabara,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/symbol-1-6-2010-completo-805878964,Hidráulica,Sedã
"Carros, vans e utilitários",FIAT CRONOS DRIVE 1.3 8V FLEX,FIAT,2019,35000,1.3,Flex,Manual,Branco,4 portas,0,88385000,Penha,,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/fiat-cronos-drive-2019-1-3-49-500-898777335,Assistida,Sedã
"Carros, vans e utilitários",GM - CHEVROLET S10,GM - CHEVROLET,2018,74000,,Flex,Automático,Branco,4 portas,6,88354025,Brusque,Jardim Maluche,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-s-10-lt-cd-2-5-completo-automatico-833175598,Mecânica,
"Carros, vans e utilitários",MERCEDES-BENZ 220 S SEDAN 2.2 6V 4P GASOLINA.,MERCEDES-BENZ,1982,84000,2.0 - 2.9,Gasolina,Automático,Azul,4 portas,,89015202,Blumenau,Vorstadt,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/mercedes-benza-280-se-2-8-6cc-1982-889748934,Hidráulica,Antigo
"Carros, vans e utilitários",FIAT DUCATO MAXI. CURTA 2.3 T.ALTO ME DIESEL,FIAT,2014,213000,2.0 - 2.9,Diesel,Manual,Branco,4 portas,7,88131310,Palhoça,Centro,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ducato-2-3-diesel-curta-teto-alto-unico-dono-886960532,Hidráulica,Van/Utilitário
"Carros, vans e utilitários",VW - VOLKSWAGEN NIVUS,VW - VOLKSWAGEN,2021,0,,Flex,Automático,Outra,4 portas,,88354025,Brusque,Jardim Maluche,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-nivus-highline-200-tsi-856642242,Mecânica,
"Carros, vans e utilitários",CITROEN C3 XTR 1.6 FLEX 16V 5P,CITROEN,2011,11111,,Flex,Manual,,4 portas,7,89255460,Jaraguá do Sul,Czerniewicz,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/citro-n-c3-2011-2011-1-6-plus-16v-flex-4p-manual-881672612,,Passeio
"Carros, vans e utilitários",GM - CHEVROLET SPIN,GM - CHEVROLET,2015,125000,,Gás Natural,Automático,Prata,4 portas,7,88354025,Brusque,Jardim Maluche,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-spin-lt-1-8-completo-889839473,Mecânica,
"Carros, vans e utilitários",FIAT UNO WAY 1.0 FLEX 6V 5P,FIAT,2019,87500,1.0,Flex,Manual,Prata,4 portas,6,89062100,Blumenau,Itoupava Central,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/uno-way-2019-898372673,Elétrica,
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO CROSS 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,2011,112000,1.6,Flex,Manual,Vermelho,2 portas,8,89870000,Pinhalzinho,,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/saveiro-cross-1-6-ce-flex-2011-896962094,Hidráulica,Van/Utilitário
"Carros, vans e utilitários",CITROEN C4 PICASSO/PIC. LA LUNA 2.0 16V  AUT.,CITROEN,2010,152000,2.0 - 2.9,Flex,Automático,Preto,4 portas,9,88090000,Florianópolis,Capoeiras,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/c4-picasso-pic-la-luna-2-0-16v-aut-894307481,Hidráulica,SUV
"Carros, vans e utilitários",MERCEDES-BENZ SPRINTER 515 CHASSI E. L. 2.2 DIESEL,MERCEDES-BENZ,2018,1465,2.0 - 2.9,Diesel,Manual,Branco,2 portas,3,88102500,São José,Kobrasol,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-mercedes-benz-sprinter-515-cdi-bau-refrigerado-894940837,Hidráulica,Van/Utilitário
"Carros, vans e utilitários",HONDA CITY SEDAN LX 1.5 FLEX 16V 4P AUT.,HONDA,2013,160000,1.5,Gás Natural,Automático,Prata,4 portas,4,89217001,Joinville,Glória,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/honda-city-automatico-completo-gnv-820008526,Hidráulica,Hatch
"Carros, vans e utilitários",MITSUBISHI PAJERO HPE FULL 3.8 V6 250CV 5P AUT.,MITSUBISHI,2015,110000,3.0 - 3.9,Gasolina,Automático,Prata,4 portas,4,88085201,Florianópolis,Abraão,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/pajero-full-hpe-2015-7-lugares-gasolina-top-linha-super-inteira-oportunidade-847188388,Hidráulica,SUV
"Carros, vans e utilitários",FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,2020,35000,1.0,Flex,Manual,Branco,4 portas,2,88135100,Palhoça,Aririú,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ka-se-1-0-2020-846148382,Hidráulica,Hatch
"Carros, vans e utilitários",FORD FOCUS 1.6 S/SE/SE PLUS FLEX 8V/16V  5P,FORD,2015,74000,1.6,Flex,Automático,Branco,4 portas,7,89130000,Indaial,,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/ford-focus-1-6-automatico-2015-apenas-74-mil-km-895773441,Hidráulica,Hatch
"Carros, vans e utilitários",PEUGEOT 207 XR SPORT 1.4 FLEX 8V 5P,PEUGEOT,2010,100810,1.4,Flex,Manual,Preto,4 portas,0,89210085,Joinville,Itaum,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/peugeot-207-hb-xr-s-1-4-8v-2010-886696880,Hidráulica,Hatch
"Carros, vans e utilitários",LAND ROVER FREELANDER2,LAND ROVER,2013,118283,,Gasolina,Automático,Branco,4 portas,4,88103800,São José,Praia Comprida,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/land-rover-freelander-2-se-si4-861775134,Hidráulica,
"Carros, vans e utilitários",VOLVO V40,VOLVO,2014,96000,,Gasolina,Manual,Branco,4 portas,9,88103800,São José,Praia Comprida,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volvo-v40-t5-rdesign-873142944,Hidráulica,
